Product Name,Manufacturer,CPU manufacturer,CPU brand modifier,CPU generation,CPU Speed (GHz),RAM (GB),RAM Type,Bus (MHz),Storage (GB),Screen Size (inch),Screen Resolution,Refresh Rate (Hz),GPU manufacturer,Weight (kg),Battery,Price (VND),detail_specs_html_path,gpu_model,gpu_class,is_contact_price,norm_ram,norm_storage,norm_cpu,norm_weight,norm_screen,norm_price,price_million,base_performance_score,base_portability_score,has_price,ready_for_budget_filter,ready_for_performance_advice,is_light,is_heavy,is_small_screen,is_large_screen,Battery (Wh),norm_battery,gpu_score,battery_score,battery_available,gaming_score,ai_graphics_score,office_score,portability_score,general_score,is_gaming_ready,is_ai_ready,is_business_ready,is_ultrabook
DELL Xps 9350 Xps9350 U5ia165w11gr Fp,Dell,Intel,Core Ultra 5,226.0,4.5,16.0,LPDDR5X,8533.0,512.0,13.4,2560 x 1600,,Intel,1.21,3Cell 55WHrs,59990000.0,data/anphat/detail_htmls\dell_21_specs.html,INTEL_GRAPHICS,INTEGRATED,False,0.8,0.8,0.3029695024077046,0.9402086677367576,0.0361155698234349,0.375,59.99,0.551,0.94,True,True,True,True,False,True,False,55.0,0.3862622658340767,0.45,0.3862622658340767,1,0.52775,0.5328,0.6135614952463266,0.6798130942091617,0.6049152917026793,False,False,True,False
DELL Latitude 5450 Btx Base 42lt545001,Dell,Intel,Core Ultra 7,155.0,4.8,16.0,DDR5,5600.0,512.0,14.0,1920 x 1080,60.0,Intel,1.4,"3-cell, 54 Wh",32990000.0,data/anphat/detail_htmls\dell_22_specs.html,INTEL_GRAPHICS,INTEGRATED,False,0.8,0.8,0.6460674157303371,0.7885232744783306,0.2114767255216693,0.1875,32.99,0.723,0.789,True,True,True,True,False,True,False,54.0,0.3661909009812667,0.45,0.3661909009812667,1,0.57075,0.5844,0.6359485306828002,0.573117051487838,0.6538502491048277,False,False,True,False
DELL 16 Plus Db16250 X65nw7,Dell,Intel,Ultra 7,256.0,4.8,16.0,DDR5,,1024.0,16.0,2K,,Intel,1.87,4cell 64Whr,36990000.0,data/anphat/detail_htmls\dell_25_specs.html,INTEL_GRAPHICS,INTEGRATED,False,0.8,1.0,0.6460674157303371,0.3154093097913323,0.8487158908507223,0.2152777777777778,36.99,0.763,0.315,True,True,True,False,False,False,True,64.0,0.6284567350579839,0.45,0.6284567350579839,1,0.58075,0.5964,0.5081512100259291,0.267144091863193,0.5491468628843067,False,False,False,False
DELL 16 Plus Db16250 X65nw9,Dell,Intel,Ultra 9,288.0,5.1,32.0,DDR5,,2048.0,16.0,2K,,Intel,1.87,4cell 64Whr,49990000.0,data/anphat/detail_htmls\dell_24_specs.html,INTEL_GRAPHICS,INTEGRATED,False,1.0,1.0,0.8743980738362761,0.3154093097913323,0.8487158908507223,0.3055555555555556,49.99,0.937,0.315,True,True,True,False,False,False,True,64.0,0.6284567350579839,0.45,0.6284567350579839,1,0.6542500000000001,0.6786000000000001,0.5864512100259291,0.267144091863193,0.6452818628843067,True,True,False,False
DELL 15 Dc15250 Dc5i5372w1,Dell,Intel,Core i5,1334.0,4.6,16.0,DDR4,,512.0,15.6,1920 x 1080,,Intel,1.65,"3 Cell, 41 Wh",17990000.0,data/anphat/detail_htmls\dell_27_specs.html,INTEL_GRAPHICS,INTEGRATED,False,0.8,0.8,0.4534510433386838,0.5417335473515249,0.5842696629213483,0.0833333333333333,17.99,0.627,0.542,True,True,True,False,False,False,True,41.0,0.05798394290811775,0.45,0.05798394290811775,1,0.5467500000000001,0.5556,0.4819339239412272,0.3444753981973082,0.5052153454130138,False,False,False,False
DELL 15 Dc15250 Dc5i7748w1,Dell,Intel,Core i7,1355.0,5.0,16.0,DDR4,,512.0,15.6,1920 x 1080,,Intel,1.65,4C 54Wh,21990000.0,data/anphat/detail_htmls\dell_28_specs.html,INTEL_GRAPHICS,INTEGRATED,False,0.8,0.8,0.8138041733547352,0.5417335473515249,0.5842696629213483,0.1111111111111111,21.99,0.807,0.542,True,True,True,False,False,False,True,54.0,0.3661909009812667,0.45,0.3661909009812667,1,0.59175,0.6096,0.5879339239412273,0.3882253981973083,0.624665345413014,False,True,False,False
DELL Latitude 3450 L3450 1335u 08512u,Dell,Intel,Core i5,1335.0,4.6,8.0,DDR5,,512.0,14.0,1920 x 1080,,Intel,1.5,3Cell 42WHrs,19990000.0,data/anphat/detail_htmls\dell_29_specs.html,INTEL_UHD,INTEGRATED,False,0.6,0.8,0.4534510433386838,0.6898073836276084,0.2114767255216693,0.0972222222222222,19.99,0.567,0.69,True,True,True,True,False,True,False,42.0,0.11864406779661017,0.45,0.11864406779661017,1,0.50175,0.5075999999999999,0.5081210458081244,0.4883102852203976,0.5247665276577355,False,False,False,False
DELL Inspiron 15 3530 N3530 I3u085w11slu,Dell,Intel,Core i3,1305.0,4.5,8.0,DDR4,3200.0,512.0,15.6,1920 x 1080,120.0,Intel,1.65,"3 Cell, 41 Wh",13890000.0,data/anphat/detail_htmls\dell_30_specs.html,INTEL_UHD,INTEGRATED,False,0.6,0.8,0.3029695024077046,0.5417335473515249,0.5842696629213483,0.0548611111111111,13.89,0.491,0.542,True,True,True,False,False,False,True,41.0,0.05798394290811775,0.45,0.05798394290811775,1,0.48275,0.4848,0.4207339239412273,0.3444753981973082,0.4300753454130139,False,False,False,False
DELL 15 Dc15250 71071928,Dell,Intel,Core i5,1334.0,4.6,16.0,DDR4,,512.0,15.6,1920 x 1080,,Intel,1.65,"3 Cell, 41 Wh",18990000.0,data/anphat/detail_htmls\dell_31_specs.html,INTEL_GRAPHICS,INTEGRATED,False,0.8,0.8,0.4534510433386838,0.5417335473515249,0.5842696629213483,0.0902777777777777,18.99,0.627,0.542,True,True,True,False,False,False,True,41.0,0.05798394290811775,0.45,0.05798394290811775,1,0.5467500000000001,0.5556,0.4819339239412272,0.3444753981973082,0.5052153454130138,False,False,False,False
DELL Inspiron 15 3530 71053721,Dell,Intel,Core i7,1355.0,5.0,16.0,DDR4,,512.0,15.6,1920 x 1080,120.0,Intel,1.62,4 Cell 54Whr,22990000.0,data/anphat/detail_htmls\dell_33_specs.html,INTEL_IRIS_XE,INTEGRATED,False,0.8,0.8,0.8138041733547352,0.579454253611557,0.5842696629213483,0.1180555555555555,22.99,0.807,0.579,True,True,True,False,False,False,True,54.0,0.3661909009812667,0.55,0.3661909009812667,1,0.65175,0.6646000000000001,0.6011361711322386,0.4051997160143227,0.6340012202123719,True,True,True,False
DELL Latitude 3450 L3450 1335u 16512w,Dell,Intel,Core i5,1335.0,4.6,16.0,DDR5,5600.0,512.0,14.0,1920 x 1080,,Intel,1.5,3Cell 42WHrs,22990000.0,data/anphat/detail_htmls\dell_36_specs.html,INTEL_IRIS_XE,INTEGRATED,False,0.8,0.8,0.4534510433386838,0.6898073836276084,0.2114767255216693,0.1180555555555555,22.99,0.627,0.69,True,True,True,True,False,True,False,42.0,0.11864406779661017,0.55,0.11864406779661017,1,0.60675,0.6106,0.5351210458081245,0.4883102852203976,0.5579165276577355,True,True,False,False
DELL Inspiron 15 3520 25p2312,Dell,Intel,Core i5,1235.0,4.4,16.0,DDR4,3200.0,512.0,15.6,1920 x 1080,,Intel,1.83,3 Cell,16900000.0,data/anphat/detail_htmls\dell_37_specs.html,INTEL_IRIS_XE,INTEGRATED,False,0.8,0.8,0.2451845906902086,0.3298555377207063,0.5842696629213483,0.0757638888888889,16.9,0.523,0.33,True,True,True,False,False,False,True,,,0.55,,0,0.58075,0.5794,0.4513612359550562,0.4073033707865168,0.4676232303370786,False,False,False,False
DELL Latitude 3540 Adl Xcto 42lt354001,Dell,Intel,Core i5,1235.0,4.4,8.0,DDR4,3200.0,512.0,15.6,1920 x 1080,,Intel,1.81,"3 Cell, 42 Wh",18990000.0,data/anphat/detail_htmls\dell_38_specs.html,INTEL_UHD,INTEGRATED,False,0.6,0.8,0.2451845906902086,0.3467094703049759,0.5842696629213483,0.0902777777777777,18.99,0.463,0.347,True,True,True,False,False,False,True,42.0,0.11864406779661017,0.45,0.11864406779661017,1,0.47575,0.4764,0.341798573898012,0.2600799481417458,0.3678753478824546,False,False,False,False
DELL Inspiron 16 5640 N6i7512w1,Dell,Intel,Core 7,150.0,5.4,16.0,DDR5,5200.0,1024.0,16.0,2560 x 1600,,NVIDIA,1.87,4Cell 54WHrs,33690000.0,data/anphat/detail_htmls\dell_41_specs.html,MX 570A,DISCRETE_LIGHT,False,0.8,1.0,0.9542536115569824,0.3154093097913323,0.8487158908507223,0.1923611111111111,33.69,0.917,0.315,True,True,True,False,False,False,True,54.0,0.3661909009812667,0.55,0.3661909009812667,1,0.67925,0.6976000000000001,0.5582204407951599,0.2334902457093468,0.6188472474996913,True,True,False,False
DELL Gaming G15 5530 1053700,Dell,Intel,Core i7,13650.0,4.9,16.0,DDR5,4800.0,512.0,15.6,1920 x 1080,120.0,NVIDIA,2.81,3Cell 56Wh,35900000.0,data/anphat/detail_htmls\dell_39_specs.html,RTX 3050,DISCRETE_GAMING,False,0.8,0.8,0.7391653290529695,0.010433386837881198,0.5842696629213483,0.2077083333333333,35.9,0.77,0.01,True,True,True,False,True,False,True,56.0,0.41480820695807313,0.9,0.41480820695807313,1,0.8525,0.846,0.3894559204840104,0.1562322508951722,0.4760016143968391,True,True,False,False
DELL Inspiron 14 14 7440 2 In 1 N4i5006w1,Dell,Intel,Core 5,120.0,5.0,16.0,DDR5,5200.0,1024.0,14.0,1920 x 1200,,Intel,1.74,4Cell 54WHrs,31990000.0,data/anphat/detail_htmls\dell_40_specs.html,INTEL_GRAPHICS,INTEGRATED,False,0.8,1.0,0.8138041733547352,0.4004815409309791,0.2114767255216693,0.1805555555555555,31.99,0.847,0.4,True,True,True,False,False,True,False,54.0,0.3661909009812667,0.45,0.3661909009812667,1,0.60175,0.6216,0.5564957216940363,0.3992205827879985,0.626717191319916,True,True,False,False
DELL Inspiron 15 N3530 I7u161w11slu Bl,Dell,Intel,Core i7,1355.0,5.0,16.0,DDR4,3200.0,1024.0,15.6,1920 x 1080,120.0,Intel,1.62,4 Cell 54Whr,23990000.0,data/anphat/detail_htmls\dell_42_specs.html,INTEL_IRIS_XE,INTEGRATED,False,0.8,1.0,0.8138041733547352,0.579454253611557,0.5842696629213483,0.125,23.99,0.847,0.579,True,True,True,False,False,False,True,54.0,0.3661909009812667,0.55,0.3661909009812667,1,0.66175,0.6766,0.6191361711322385,0.4051997160143227,0.6561012202123719,True,True,True,False
DELL Inspiron 14 5440 71059084,Dell,Intel,Core 7,150.0,5.4,16.0,DDR5,5200.0,1024.0,14.0,2240 x 1400,,NVIDIA,1.56,4Cell 54WHrs,33990000.0,data/anphat/detail_htmls\dell_43_specs.html,MX 570A,DISCRETE_LIGHT,False,0.8,1.0,0.9542536115569824,0.6304173354735152,0.2114767255216693,0.1944444444444444,33.99,0.917,0.63,True,True,True,True,False,True,False,54.0,0.3661909009812667,0.55,0.3661909009812667,1,0.67925,0.6976000000000001,0.668473249783924,0.5026916903321398,0.7223013004691938,True,True,True,False
DELL Latitude 3550 42lt355001,Dell,Intel,Core i5,1335.0,4.6,8.0,DDR5,5600.0,512.0,15.6,1920 x 1080,,Intel,1.81,"3 Cell, 42 Wh",21990000.0,data/anphat/detail_htmls\dell_46_specs.html,INTEL_UHD,INTEGRATED,False,0.6,0.8,0.4534510433386838,0.3467094703049759,0.5842696629213483,0.1111111111111111,21.99,0.567,0.347,True,True,True,False,False,False,True,42.0,0.11864406779661017,0.45,0.11864406779661017,1,0.50175,0.5075999999999999,0.388598573898012,0.2600799481417458,0.4253353478824545,False,False,False,False
DELL Latitude 3450 L3450 1335u 08512w,Dell,Intel,Core i5,1335.0,4.6,8.0,DDR5,,512.0,14.0,1920 x 1080,,Intel,1.5,3Cell 42WHrs,20990000.0,data/anphat/detail_htmls\dell_44_specs.html,INTEL_UHD,INTEGRATED,False,0.6,0.8,0.4534510433386838,0.6898073836276084,0.2114767255216693,0.1041666666666666,20.99,0.567,0.69,True,True,True,True,False,True,False,42.0,0.11864406779661017,0.45,0.11864406779661017,1,0.50175,0.5075999999999999,0.5081210458081244,0.4883102852203976,0.5247665276577355,False,False,False,False
DELL Latitude 7350 L7350 135u 16512w,Dell,Intel,Core Ultra 5,135.0,4.4,16.0,LPDDR5,6400.0,512.0,13.3,1920 x 1080,,Intel,1.15,3Cell 54WHrs,38990000.0,data/anphat/detail_htmls\dell_45_specs.html,INTEL_GRAPHICS,INTEGRATED,False,0.8,0.8,0.2451845906902086,0.9654895666131621,0.0176565008025682,0.2291666666666666,38.99,0.523,0.965,True,True,True,True,False,True,False,54.0,0.3661909009812667,0.45,0.3661909009812667,1,0.52075,0.5244,0.6078867329299913,0.6915159278923323,0.5949022153969625,False,False,True,False
DELL Latitude 3550 71047018,Dell,Intel,Core i5,1335.0,4.6,16.0,DDR5,,512.0,15.6,1920 x 1080,,Intel,1.81,"3 Cell, 42 Wh",23990000.0,data/anphat/detail_htmls\dell_50_specs.html,INTEL_UHD,INTEGRATED,False,0.8,0.8,0.4534510433386838,0.3467094703049759,0.5842696629213483,0.125,23.99,0.627,0.347,True,True,True,False,False,False,True,42.0,0.11864406779661017,0.45,0.11864406779661017,1,0.5467500000000001,0.5556,0.415598573898012,0.2600799481417458,0.4584853478824546,False,False,False,False
DELL Mobile Precision Workstation 3590,Dell,Intel,Core Ultra 7,165.0,5.0,16.0,DDR5,5600.0,512.0,15.6,1920 x 1080,60.0,Intel,1.66,"3 Cell, 42WHr",46990000.0,data/anphat/detail_htmls\dell_49_specs.html,INTEL_GRAPHICS,INTEGRATED,False,0.8,0.8,0.8138041733547352,0.5056179775280899,0.5842696629213483,0.2847222222222222,46.99,0.807,0.506,True,True,True,False,False,False,True,42.0,0.11864406779661017,0.45,0.11864406779661017,1,0.59175,0.6096,0.5522165514261019,0.3315887763921471,0.5972652034201753,False,True,False,False
DELL Mobile Precision Workstation 5680 71023332,Dell,Intel,Core i7,13800.0,5.2,16.0,DDR5,4800.0,512.0,16.0,1920 x 1200,60.0,NVIDIA,1.66,6-cell 100Wh,85990000.0,data/anphat/detail_htmls\dell_48_specs.html,RTX 2000,DISCRETE_GAMING,False,0.8,0.8,0.914526484751204,0.5056179775280899,0.8487158908507223,0.5555555555555556,85.99,0.857,0.506,True,True,True,False,False,False,True,100.0,0.995985727029438,0.8,0.995985727029438,1,0.81425,0.8171,0.6862550129645635,0.4738918384985801,0.7035431235337697,True,True,True,False
ASUS Vivobook 15 X1502va Bq885w,Asus,Intel,Core i5,13420.0,4.6,8.0,DDR4,,512.0,15.6,1920 x 1080,60.0,Intel,1.7,"42WHrs, 3S1P, 3-cell",15700000.0,data/anphat/detail_htmls\asus_4_specs.html,INTEL_UHD,INTEGRATED,False,0.6,0.8,0.4534510433386838,0.442215088282504,0.5842696629213483,0.0674305555555555,15.7,0.567,0.442,True,True,True,False,False,False,True,42.0,0.11864406779661017,0.45,0.11864406779661017,1,0.50175,0.5075999999999999,0.4220255401901468,0.3030574762316335,0.4489729883318927,False,False,False,False
ASUS Expertbook P1 P1403cva S61261w,Asus,Intel,Core i7,13620.0,4.9,16.0,DDR5,,1024.0,14.0,1920 x 1080,,Intel,1.44,3-cell 50WHrs,19900000.0,data/anphat/detail_htmls\asus_2_specs.html,INTEL_UHD,INTEGRATED,False,0.8,1.0,0.7391653290529695,0.742776886035313,0.2114767255216693,0.0965972222222222,19.9,0.81,0.743,True,True,True,True,False,True,False,50.0,0.25111507582515613,0.45,0.25111507582515613,1,0.5925,0.6105,0.6513949870354365,0.5390696382269416,0.6844416718113348,False,True,True,False
ASUS Rog Zephyrus G14 Ga403 RYZEN Ai 9 Ga403wm Qs058ws,Asus,AMD,Ryzen AI 9,370.0,5.1,32.0,LPDDR5X,7500.0,1024.0,14.0,2880 x 1800,120.0,NVIDIA,1.5,"73WHrs, 4S1P, 4-cell Li-ion (sạc nhanh 0-50% trong 30 phút)",59990000.0,data/anphat/detail_htmls\asus_0_specs.html,RTX 5060,DISCRETE_GAMING,False,1.0,1.0,0.8743980738362761,0.6898073836276084,0.2114767255216693,0.375,59.99,0.937,0.69,True,True,True,True,False,True,False,73.0,0.7551293487957181,0.45,0.7551293487957181,1,0.6542500000000001,0.6786000000000001,0.7342364304235091,0.5926372082973207,0.7768838353500432,True,True,True,False
ASUS Vivobook 15 X1502va Bq886w,Asus,Intel,Core i7,13620.0,4.9,16.0,DDR4,,512.0,15.6,1920 x 1080,,Intel,1.7,"42WHrs, 3S1P, 3-cell",17660000.0,data/anphat/detail_htmls\asus_5_specs.html,INTEL_IRIS_XE,INTEGRATED,False,0.8,0.8,0.7391653290529695,0.442215088282504,0.5842696629213483,0.0810416666666666,17.66,0.77,0.442,True,True,True,False,False,False,True,42.0,0.11864406779661017,0.55,0.11864406779661017,1,0.6425,0.6535000000000001,0.5133755401901469,0.3030574762316335,0.5611304883318927,True,True,False,False
ASUS Zenbook A14 Ux3407qa Qd299ws,Asus,Qualcomm,Snapdragon X  X1,100.0,2.97,16.0,LPDDR5X,,512.0,14.0,1920 x 1200,60.0,Qualcomm,0.99,3 Cell 70Whr,29990000.0,data/anphat/detail_htmls\asus_7_specs.html,QUALCOMM_ADRENO,INTEGRATED_ARM,False,0.8,0.8,0.1300160513643659,0.9871589085072231,0.2114767255216693,0.1666666666666666,29.99,0.465,0.987,True,True,True,True,False,True,False,70.0,0.6882247992863515,0.45,0.6882247992863515,1,0.5062500000000001,0.507,0.6201402333621435,0.7163492406469936,0.5850829531423634,False,False,True,True
ASUS Rog Zephyrus G14 Ga403wp Qs045ws,Asus,AMD,Ryzen AI 9,370.0,5.1,32.0,LPDDR5X,,1024.0,14.0,2880 x 1800,,NVIDIA,1.5,"73WHrs, 4S1P, 4-cell Li-ion",61990000.0,data/anphat/detail_htmls\asus_8_specs.html,RTX 5070,DISCRETE_GAMING,False,1.0,1.0,0.8743980738362761,0.6898073836276084,0.2114767255216693,0.3888888888888889,61.99,0.937,0.69,True,True,True,True,False,True,False,73.0,0.7551293487957181,0.45,0.7551293487957181,1,0.6542500000000001,0.6786000000000001,0.7342364304235091,0.5926372082973207,0.7768838353500432,True,True,True,False
ASUS Vivobook Go 15 E1504fa Bq1150w,Asus,AMD,Ryzen 5,7520.0,4.3,16.0,LPDDR5,,512.0,15.6,FHD,60.0,AMD,1.63,3 cell 42WHrs,12990000.0,data/anphat/detail_htmls\asus_9_specs.html,AMD_RADEON_GRAPHICS,INTEGRATED,False,0.8,0.8,0.2146869983948635,0.562199036918138,0.5842696629213483,0.0486111111111111,12.99,0.507,0.562,True,True,True,False,False,False,True,42.0,0.11864406779661017,0.5,0.11864406779661017,1,0.54675,0.5471,0.4370199222126188,0.3570502531176688,0.4455190156192122,False,False,False,False
ASUS Vivobook Go E1404fa Eb482w,Asus,AMD,Ryzen 5,7520.0,4.3,16.0,LPDDR5,,512.0,14.0,FHD,60.0,AMD,1.38,3 cell 42WHrs,14490000.0,data/anphat/detail_htmls\asus_10_specs.html,AMD_RADEON_GRAPHICS,INTEGRATED,False,0.8,0.8,0.2146869983948635,0.8358747993579454,0.2114767255216693,0.0590277777777777,14.49,0.507,0.836,True,True,True,True,False,True,False,42.0,0.11864406779661017,0.5,0.11864406779661017,1,0.54675,0.5471,0.5322446413137424,0.5540406222990493,0.527768213050994,False,False,False,False
ASUS Vivobook X1404va Eb509w,Asus,Intel,Core i3,1315.0,4.5,8.0,DDR4,3200.0,512.0,14.0,1920 x 1080,,Intel,1.4,"3 cell 42 Wh , Pin liền",12190000.0,data/anphat/detail_htmls\asus_11_specs.html,INTEL_UHD,INTEGRATED,False,0.6,0.8,0.3029695024077046,0.7885232744783306,0.2114767255216693,0.0430555555555555,12.19,0.491,0.789,True,True,True,True,False,True,False,42.0,0.11864406779661017,0.45,0.11864406779661017,1,0.48275,0.4848,0.5084716076058772,0.5327324361032226,0.5072087106432892,False,False,False,False
ASUS Vivobook 15 X1504va Bq165w,Asus,Intel,Core 5,120.0,5.0,8.0,DDR4,,512.0,15.6,1920 x 1080,60.0,Intel,1.7,"3-cell, 42WHrs",16690000.0,data/anphat/detail_htmls\asus_12_specs.html,INTEL_GRAPHICS,INTEGRATED,False,0.6,0.8,0.8138041733547352,0.442215088282504,0.5842696629213483,0.0743055555555555,16.69,0.747,0.442,True,True,True,False,False,False,True,42.0,0.11864406779661017,0.45,0.11864406779661017,1,0.54675,0.5616,0.5030255401901469,0.3030574762316335,0.5484229883318927,False,False,False,False
ASUS Zenbook 14 Um3406ka Pp590ws,Asus,AMD,Ryzen AI 7,350.0,5.0,32.0,LPDDR5X,,1024.0,14.0,2880 x 1800,120.0,AMD,1.2,"75WHrs, 4S1P, 4-cell Li-ion",31990000.0,data/anphat/detail_htmls\asus_15_specs.html,AMD_RADEON_GRAPHICS,INTEGRATED,False,1.0,1.0,0.8138041733547352,0.949438202247191,0.2114767255216693,0.1805555555555555,31.99,0.907,0.949,True,True,True,True,False,True,False,75.0,0.7979482604817127,0.5,0.7979482604817127,1,0.6767500000000001,0.6971,0.8154533707865168,0.7162018459069022,0.8276443860353131,True,True,True,True
ASUS Vivobook S 14 Oled S5406sa Pp059ws,Asus,Intel,Core Ultra 5,258.0,4.8,32.0,LPDDR5X,,1024.0,14.0,2880 x 1800,120.0,Intel,1.3,"75 WHrs, 4-cell",35990000.0,data/anphat/detail_htmls\asus_14_specs.html,INTEL_GRAPHICS,INTEGRATED,False,1.0,1.0,0.6460674157303371,0.8900481540930979,0.2114767255216693,0.2083333333333333,35.99,0.823,0.89,True,True,True,True,False,True,False,75.0,0.7979482604817127,0.45,0.7979482604817127,1,0.62575,0.6444,0.7568668539325842,0.6894763242375601,0.7665353491171749,True,True,True,True
ASUS Expertbook P1503cva I308256 50w,Asus,Intel,Core i3,1315.0,4.5,8.0,DDR5,,256.0,15.6,1920 x 1080,,Intel,1.62,3-cell 50WHrs,11990000.0,data/anphat/detail_htmls\asus_17_specs.html,INTEL_UHD,INTEGRATED,False,0.6,0.6,0.3029695024077046,0.579454253611557,0.5842696629213483,0.0416666666666666,11.99,0.451,0.579,True,True,True,False,False,False,True,50.0,0.25111507582515613,0.45,0.25111507582515613,1,0.47275,0.4728,0.4332438634399309,0.3917381775527843,0.4311573740585257,False,False,False,False
ASUS Zenbook 14 Um3406ka Pp113ws,Asus,AMD,RYZEN AI 7,350.0,2.0,16.0,LPDDR5X,,512.0,14.0,2880 x 1800,120.0,AMD,1.2,"75 WHrs, 4-cell",28990000.0,data/anphat/detail_htmls\asus_22_specs.html,AMD_RADEON_GRAPHICS,INTEGRATED,False,0.8,0.8,0.0581861958266452,0.949438202247191,0.2114767255216693,0.1597222222222222,28.99,0.429,0.949,True,True,True,True,False,True,False,75.0,0.7979482604817127,0.5,0.7979482604817127,1,0.52725,0.5237,0.6003533707865167,0.7162018459069022,0.5635493860353129,False,False,True,True
ASUS Vivobook S 16 S5606ca Ri171ws,Asus,Intel,Core Ultra 7,255.0,5.1,16.0,LPDDR5X,,512.0,16.0,2880 x 1800,120.0,Intel,1.5,4-cell 75WHrs,30999000.0,data/anphat/detail_htmls\asus_25_specs.html,INTEL_GRAPHICS,INTEGRATED,False,0.8,0.8,0.8743980738362761,0.6898073836276084,0.8487158908507223,0.1736736111111111,31.0,0.837,0.69,True,True,True,True,False,False,True,75.0,0.7979482604817127,0.45,0.7979482604817127,1,0.5992500000000001,0.6186,0.6930825842696628,0.4719201444622793,0.6992211918138042,False,True,True,False
ASUS Vivobook S14 M3407ka Sf032ws,Asus,AMD,Ryzen  AI 7,350.0,4.6,16.0,DDR5,,512.0,14.0,1920 x 1200,60.0,AMD,1.4,"70WHrs, 4S1P, 4-cell Li-ion",25999000.0,data/anphat/detail_htmls\asus_27_specs.html,AMD_RADEON_GRAPHICS,INTEGRATED,False,0.8,0.8,0.4534510433386838,0.7885232744783306,0.2114767255216693,0.1389513888888889,26.0,0.627,0.789,True,True,True,True,False,True,False,70.0,0.6882247992863515,0.5,0.6882247992863515,1,0.57675,0.5831,0.6235177614520311,0.6269632053339919,0.6254256337202123,False,False,True,True
ASUS Vivobook S14 M3407ka Sf034ws,Asus,AMD,Ryzen AI 5,330.0,4.6,16.0,DDR5,,512.0,14.0,1920 x 1200,60.0,AMD,1.4,"70WHrs, 4S1P, 4-cell Li-ion",22999000.0,data/anphat/detail_htmls\asus_26_specs.html,AMD_RADEON_GRAPHICS,INTEGRATED,False,0.8,0.8,0.4534510433386838,0.7885232744783306,0.2114767255216693,0.1181180555555555,23.0,0.627,0.789,True,True,True,True,False,True,False,70.0,0.6882247992863515,0.5,0.6882247992863515,1,0.57675,0.5831,0.6235177614520311,0.6269632053339919,0.6254256337202123,False,False,True,True
ASUS Vivobook S 14 S3407ca Ly096ws,Asus,Intel,Core Ultra 7,255.0,5.1,16.0,DDR5,,512.0,14.0,1920 x 1200,60.0,Intel,1.4,"70WHrs, 4S1P, 4-cell Li-ion",25990000.0,data/anphat/detail_htmls\asus_28_specs.html,INTEL_UHD,INTEGRATED,False,0.8,0.8,0.8743980738362761,0.7885232744783306,0.2114767255216693,0.1388888888888889,25.99,0.837,0.789,True,True,True,True,False,True,False,70.0,0.6882247992863515,0.45,0.6882247992863515,1,0.5992500000000001,0.6186,0.7180177614520311,0.6269632053339919,0.7414506337202124,False,True,True,True
ASUS Vivobook S16 S3607ca Sh082ws,Asus,Intel,Core Ultra 5,225.0,1.7,16.0,DDR5,,512.0,16.0,1920 x 1200,60.0,Intel,1.7,"70WHrs, 4S1P, 4-cell Li-ion",24990000.0,data/anphat/detail_htmls\asus_31_specs.html,INTEL_GRAPHICS,INTEGRATED,False,0.8,0.8,0.0381219903691813,0.442215088282504,0.8487158908507223,0.1319444444444444,24.99,0.419,0.442,True,True,True,False,False,False,True,70.0,0.6882247992863515,0.45,0.6882247992863515,1,0.49475,0.4931999999999999,0.4092716940363007,0.344398999876528,0.3997020622916408,False,False,False,False
